fecha,hora,hora_numerica,temperatura,humedad,presion_atmosferica,velocidad_viento,nubosidad,radiacion_solar,angulo_zenital,precipitacion
2024-05-08,16:00:00,16.0,20.1,53.9,1018.6,3.6,1,481.3,45.7,0.1
2024-05-08,17:00:00,17.0,24.5,64.5,1018.4,1.4,0,279.7,26.1,0.3
2024-05-08,18:00:00,18.0,16.5,81.3,1014.9,0.3,1,0.0,1.3,2.3
2024-05-08,19:00:00,19.0,22.2,,1008.8,5.9,8,0.0,0.0,4.0
2024-05-08,20:00:00,20.0,17.7,80.1,1008.0,3.1,4,22.8,0.0,0.3
2024-05-08,21:00:00,21.0,17.6,96.5,1010.5,4.9,7,9.5,0.0,3.5
2024-05-08,22:00:00,22.0,12.5,85.0,997.7,2.9,2,5.9,0.0,0.8
2024-05-08,23:00:00,23.0,18.1,75.2,1013.1,11.0,6,0.0,0.0,9.0
2024-05-09,00:00:00,0.0,17.1,75.9,1012.4,2.9,1,8.8,0.0,0.1
2024-05-09,01:00:00,1.0,16.0,89.4,1013.4,4.8,7,31.7,0.0,0.2
2024-05-09,02:00:00,2.0,14.7,76.3,1011.8,2.3,6,0.0,0.0,8.0
2024-05-09,03:00:00,3.0,18.1,77.0,1013.9,4.2,4,14.0,0.0,0.1
2024-05-09,04:00:00,4.0,15.9,70.8,1013.4,4.6,3,5.1,0.0,0.4
2024-05-09,05:00:00,5.0,22.5,76.0,1005.7,2.1,N/A,0.0,0.0,0.6
2024-05-09,06:00:00,6.0,26.9,80.7,1014.4,1.6,4,0.0,4.6,0.2
2024-05-09,07:00:00,7.0,27.3,65.1,1012.9,10.2,8,139.8,27.8,2.8
2024-05-09,08:00:00,8.0,23.8,48.5,1004.4,7.8,3,443.5,46.6,0.8
2024-05-09,09:00:00,9.0,28.7,41.1,1017.5,5.2,8,390.7,63.4,0.1
2024-05-09,10:00:00,10.0,25.0,19.0,1011.5,7.3,1,811.2,80.8,0.4
2024-05-09,11:00:00,11.0,31.4,35.6,1016.2,1.4,3,855.4,88.2,0.4
2024-05-09,12:00:00,12.0,31.4,35.7,ERR,5.8,8,582.3,90.0,7.1
2024-05-09,13:00:00,13.0,24.1,25.9,1004.1,2.7,3,821.5,85.4,0.1
2024-05-09,14:00:00,14.0,25.4,21.5,1014.3,4.3,4,742.7,73.1,2.0
2024-05-09,15:00:00,15.0,26.8,50.3,1015.5,6.1,7,406.1,66.2,4.7
2024-05-09,16:00:00,16.0,25.1,42.7,1018.9,0.8,0,488.5,44.0,0.3
2024-05-09,17:00:00,17.0,20.4,71.4,1017.6,5.5,0,244.0,20.4,0.3
2024-05-09,18:00:00,18.0,23.2,86.1,1019.0,3.7,8,6.1,0.0,5.7
2024-05-09,19:00:00,19.0,20.7,88.1,1016.7,3.7,8,0.0,0.0,2.6
2024-05-09,20:00:00,20.0,17.4,80.4,1010.5,8.1,3,0.0,0.0,0.4
2024-05-09,21:00:00,21.0,99999.0,92.2,1010.7,7.3,1,73.4,0.0,0.7
2024-05-09,22:00:00,22.0,18.2,86.0,1017.9,1.0,8,0.0,0.0,6.1
2024-05-09,23:00:00,23.0,19.2,67.8,1011.1,4.9,3,0.0,0.0,0.3
2024-05-10,00:00:00,0.0,12.5,93.6,1015.6,3.7,5,0.0,0.0,0.0
2024-05-10,01:00:00,1.0,12.4,81.2,1021.5,1.6,0,0.0,0.0,0.1
2024-05-10,02:00:00,2.0,16.5,89.2,1009.9,7.2,8,0.0,0.0,1.6
2024-05-10,03:00:00,3.0,15.3,72.0,1016.6,1.2,4,0.0,0.0,0.0
2024-05-10,04:00:00,4.0,17.6,79.2,1009.0,0.7,2,0.0,0.0,0.2
2024-05-10,05:00:00,5.0,22.1,83.3,1015.9,2.2,3,9999.0,0.0,0.3
2024-05-10,06:00:00,6.0,16.3,79.8,1021.1,2.8,0,34.6,0.0,0.1
2024-05-10,07:00:00,7.0,28.0,66.5,1019.7,1.1,8,133.4,25.1,4.2
2024-05-10,08:00:00,8.0,26.2,37.3,1011.1,5.1,7,303.0,44.6,0.4
2024-05-10,09:00:00,9.0,26.4,30.0,1020.9,3.7,3,617.0,67.6,0.3
2024-05-10,10:00:00,10.0,28.7,14.0,1011.9,3.5,1,819.2,72.6,0.1
2024-05-10,11:00:00,11.0,29.6,26.5,1024.4,1.8,8,520.7,86.9,4.0
2024-05-10,12:00:00,12.0,24.8,15.6,1013.2,3.7,3,843.6,88.5,0.3
2024-05-10,13:00:00,13.0,34.2,53.1,1016.3,3.4,8,548.3,86.2,1.0
2024-05-10,14:00:00,14.0,29.1,29.6,1016.2,3.3,2,839.6,77.4,0.0
2024-05-10,15:00:00,15.0,29.0,39.4,1007.5,2.3,6,453.1,65.6,0.6
2024-05-10,16:00:00,16.0,28.9,47.2,1019.9,1.4,6,366.1,44.4,3.0
2024-05-10,17:00:00,17.0,21.0,61.7,1014.1,2.6,3,185.2,22.8,0.7
2024-05-10,18:00:00,18.0,23.4,83.7,1010.2,5.3,1,5.0,5.2,0.1
2024-05-10,19:00:00,19.0,19.1,82.1,1009.2,1.2,8,6.5,N/A,0.8
2024-05-10,20:00:00,20.0,20.5,73.2,1010.0,3.3,3,0.0,0.0,0.0
2024-05-10,21:00:00,21.0,10.0,77.2,1012.6,4.2,7,0.0,0.0,7.2
2024-05-10,22:00:00,22.0,14.8,-89.2,1007.7,9.7,1,0.0,0.0,0.3
2024-05-10,23:00:00,23.0,12.5,93.4,1008.9,7.1,7,0.0,0.0,2.9
2024-05-11,00:00:00,0.0,15.3,73.2,1004.4,8.3,4,0.0,0.0,1.2
2024-05-11,01:00:00,1.0,15.7,79.4,1009.0,6.7,6,0.0,0.0,1.0
2024-05-11,02:00:00,2.0,12.9,82.2,1019.8,4.7,6,0.0,0.0,1.3
2024-05-11,03:00:00,3.0,14.2,79.2,1019.0,7.3,8,0.0,0.0,2.2
2024-05-11,04:00:00,4.0,17.7,87.5,1014.4,4.5,2,19.1,0.0,0.2
2024-05-11,05:00:00,5.0,17.2,78.6,1023.5,9999.0,3,0.0,0.0,0.9
2024-05-11,06:00:00,6.0,24.5,92.9,1019.1,3.3,3,0.0,0.0,0.4
2024-05-11,07:00:00,7.0,23.0,69.7,1015.2,4.5,4,270.1,19.8,0.4
2024-05-11,08:00:00,8.0,17.3,48.4,1015.7,6.6,5,388.9,41.0,0.3
2024-05-11,09:00:00,9.0,26.5,32.6,1013.4,1.7,2,674.2,64.3,0.0
2024-05-11,10:00:00,10.0,25.8,21.5,1006.7,0.8,3,718.6,75.5,99999.0
2024-05-11,11:00:00,11.0,24.8,15.4,1011.7,6.4,2,885.7,82.7,0.0
2024-05-11,12:00:00,12.0,26.3,22.3,1000.0,5.1,1,927.3,90.0,0.1
2024-05-11,13:00:00,13.0,30.1,41.9,1007.5,6.8,8,540.9,88.5,2.9
2024-05-11,14:00:00,14.0,32.9,29.2,1019.9,10.4,0,942.3,79.5,0.1
2024-05-11,15:00:00,15.0,28.6,22.6,1013.4,2.5,1,660.1,63.9,0.5
2024-05-11,16:00:00,16.0,24.2,59.1,1007.7,2.1,7,274.9,42.4,2.1
2024-05-11,17:00:00,17.0,25.4,61.8,1015.6,3.1,6,172.7,26.9,0.4
2024-05-11,18:00:00,18.0,20.6,76.0,1016.0,7.6,0,3.8,2.6,0.0
2024-05-11,19:00:00,19.0,17.8,80.0,1020.7,0.5,4,0.0,0.0,0.2
2024-05-11,20:00:00,20.0,14.5,75.2,1021.9,0.4,5,0.0,0.0,1.3
2024-05-11,21:00:00,21.0,11.1,89.3,1016.9,2.3,4,0.0,0.0,0.0
2024-05-11,22:00:00,22.0,13.9,94.8,1005.4,3.3,3,0.0,0.0,1.0
2024-05-11,23:00:00,23.0,14.7,60.9,1024.4,2.8,0,14.7,0.0,0.7
2024-05-12,00:00:00,0.0,13.7,92.0,1019.8,6.8,6,0.0,0.0,3.8
2024-05-12,01:00:00,1.0,13.0,100.0,1017.2,5.5,8,0.0,0.0,0.3
2024-05-12,02:00:00,2.0,12.2,82.9,1012.9,7.0,5,0.0,0.0,0.9
2024-05-12,03:00:00,3.0,18.2,73.2,1005.3,3.3,2,21.7,0.0,0.1
2024-05-12,04:00:00,4.0,14.0,76.2,1010.2,4.7,3,0.0,0.0,0.9
2024-05-12,05:00:00,5.0,22.3,75.8,1012.7,4.2,4,0.0,0.0,0.3
2024-05-12,06:00:00,6.0,19.0,82.3,1011.0,3.9,0,6.4,0.0,0.2
2024-05-12,07:00:00,7.0,21.8,62.7,1018.5,2.7,4,185.7,24.4,0.1
2024-05-12,08:00:00,8.0,21.6,43.5,1012.6,5.6,0,515.2,43.4,0.0
2024-05-12,09:00:00,9.0,26.2,43.5,1009.1,4.2,8,389.2,62.6,8.7
2024-05-12,10:00:00,10.0,31.9,34.1,1015.5,1.2,6,565.6,72.2,5.2
2024-05-12,11:00:00,11.0,31.3,15.5,1008.9,0.1,2,852.3,83.2,0.2
2024-05-12,12:00:00,12.0,32.9,41.4,1004.8,0.6,8,501.4,86.0,5.8
2024-05-12,13:00:00,13.0,31.3,10.0,1015.5,1.2,1,965.5,89.4,0.1
2024-05-12,14:00:00,14.0,25.6,35.9,1012.6,3.3,6,581.8,73.7,0.2
2024-05-12,15:00:00,15.0,26.7,49.6,1013.8,2.9,8,384.8,61.7,1.3
2024-05-12,16:00:00,16.0,23.7,56.8,1019.9,1.9,5,338.8,44.4,0.2
2024-05-12,17:00:00,17.0,28.1,74.0,1014.3,4.2,4,206.2,20.1,0.5
2024-05-12,18:00:00,18.0,18.4,78.7,1015.8,10.0,6,0.0,0.8,0.8
2024-05-12,19:00:00,19.0,22.6,68.5,1013.1,1.9,5,0.0,0.0,0.1
2024-05-12,20:00:00,20.0,20.7,79.8,1017.0,2.5,4,0.0,0.0,0.8
2024-05-12,21:00:00,21.0,21.8,72.3,1002.3,3.8,1,7.4,0.0,0.2
2024-05-12,22:00:00,22.0,13.8,72.1,1009.1,5.1,7,43.7,0.0,6.3
2024-05-12,23:00:00,23.0,16.4,76.8,1011.1,4.8,6,14.1,0.0,4.0
2024-05-13,00:00:00,0.0,20.8,73.2,1010.6,4.2,5,21.4,0.0,0.5
2024-05-13,01:00:00,1.0,12.4,70.9,1009.0,5.9,4,27.6,0.0,0.1
2024-05-13,02:00:00,2.0,10.5,78.0,1012.6,7.1,4,0.0,0.0,0.5
2024-05-13,03:00:00,3.0,10.7,85.4,1012.3,14.6,,0.0,0.0,0.7
2024-05-13,04:00:00,4.0,20.1,79.3,1012.6,3.9,0,0.0,0.0,0.4
2024-05-13,05:00:00,5.0,14.3,72.8,1014.0,12.6,8,0.0,0.0,3.3
2024-05-13,06:00:00,6.0,20.9,71.8,1015.5,5.8,5,0.0,0.0,0.4
2024-05-13,07:00:00,7.0,25.4,64.6,1009.1,5.2,3,206.1,18.3,1.1
2024-05-13,08:00:00,8.0,26.6,46.3,1010.4,5.1,6,343.0,37.1,11.6
2024-05-13,09:00:00,9.0,28.9,42.6,1017.6,8.2,8,398.5,65.2,0.4
2024-05-13,10:00:00,10.0,29.6,27.5,1008.3,9.1,4,661.4,78.9,0.1
2024-05-13,11:00:00,11.0,33.6,16.1,1009.0,2.0,4,766.3,88.1,0.2
2024-05-13,12:00:00,12.0,27.1,37.4,1009.1,4.0,7,604.0,90.0,5.0
2024-05-13,13:00:00,13.0,27.7,33.2,1012.0,8.9,6,615.0,81.0,1.4
2024-05-13,14:00:00,14.0,26.6,54.2,1018.0,3.3,7,510.5,76.0,0.6
2024-05-13,15:00:00,15.0,30.1,18.5,1015.6,2.4,1,722.7,63.3,1.7
2024-05-13,16:00:00,16.0,28.7,65.9,1008.6,1.5,8,295.7,42.8,1.9
2024-05-13,17:00:00,17.0,25.4,66.0,1022.1,4.7,2,199.4,25.0,1.2
2024-05-13,18:00:00,18.0,25.6,88.5,1009.5,,5,11.8,0.0,0.3
2024-05-13,19:00:00,19.0,16.4,-90.9,1004.9,2.1,5,0.0,0.0,0.2
2024-05-13,20:00:00,20.0,23.0,74.7,1022.1,5.3,1,0.0,0.0,0.2
2024-05-13,21:00:00,21.0,20.9,67.5,1008.8,7.9,6,0.0,0.0,1.4
2024-05-13,22:00:00,22.0,17.3,77.4,1012.4,2.5,8,18.8,0.0,0.7
2024-05-13,23:00:00,23.0,19.6,63.3,1012.3,1.6,0,0.0,0.0,2.6
2024-05-14,00:00:00,0.0,9.0,87.6,1015.9,6.9,7,0.0,0.0,1.0
2024-05-14,01:00:00,1.0,12.7,82.4,1003.8,8.3,1,0.0,0.0,0.2
2024-05-14,02:00:00,2.0,12.9,76.1,1011.5,2.3,0,4.2,0.0,0.5
2024-05-14,03:00:00,3.0,18.5,75.9,1011.2,5.7,7,0.0,0.0,0.0
2024-05-14,04:00:00,4.0,14.8,72.4,1020.1,4.7,1,0.0,0.0,0.1
2024-05-14,05:00:00,5.0,22.2,76.5,1010.3,2.4,5,24.3,0.0,0.5
2024-05-14,06:00:00,6.0,26.1,68.5,1011.4,6.8,5,10.9,2.7,0.1
2024-05-14,07:00:00,7.0,26.2,60.3,1016.8,3.9,4,247.7,23.4,N/A
2024-05-14,08:00:00,8.0,26.9,61.0,1015.6,5.5,7,281.3,36.6,0.1
2024-05-14,09:00:00,9.0,24.7,40.1,1009.4,2.8,2,640.4,57.9,0.5
2024-05-14,10:00:00,10.0,26.4,30.3,1015.1,6.7,-999.0,755.7,84.8,0.6
2024-05-14,11:00:00,11.0,33.5,25.9,1009.3,2.6,6,699.3,85.3,0.3
2024-05-14,12:00:00,12.0,32.3,35.1,1017.0,3.2,6,657.1,90.0,5.5
2024-05-14,13:00:00,13.0,29.6,37.6,1012.2,3.4,7,593.5,85.4,2.0
2024-05-14,14:00:00,14.0,27.7,18.1,1006.7,2.2,1,894.1,74.9,0.6
2024-05-14,15:00:00,15.0,21.6,23.4,1002.3,7.5,1,704.3,60.4,0.0
2024-05-14,16:00:00,16.0,22.8,37.6,1011.1,1.5,3,459.2,40.4,0.9
2024-05-14,17:00:00,17.0,29.8,65.4,1009.1,4.5,8,191.3,25.0,2.9
2024-05-14,18:00:00,18.0,18.2,82.9,1011.8,6.7,8,7.4,1.1,0.2
2024-05-14,19:00:00,19.0,20.5,73.1,1012.8,4.6,3,11.5,0.0,0.2
2024-05-14,20:00:00,20.0,21.0,86.9,1003.4,3.0,8,18.6,0.0,2.1
2024-05-14,21:00:00,21.0,12.6,98.9,1009.4,6.3,,0.0,0.0,0.3
2024-05-14,22:00:00,22.0,15.6,94.3,1012.4,4.1,4,0.0,0.0,0.2
2024-05-14,23:00:00,23.0,17.1,77.5,1013.5,1.9,8,4.0,0.0,1.6
2024-05-15,00:00:00,0.0,14.0,77.3,1017.0,2.9,5,-0.0,0.0,0.3
2024-05-15,01:00:00,1.0,22.9,82.7,1017.9,4.7,2,26.3,0.0,0.1
2024-05-15,02:00:00,2.0,10.1,86.9,1011.8,5.2,8,7.9,0.0,4.2
2024-05-15,03:00:00,3.0,19.5,68.5,1012.3,4.4,5,25.9,0.0,1.0
2024-05-15,04:00:00,4.0,17.5,77.8,1010.6,2.6,3,0.0,0.0,0.8
2024-05-15,05:00:00,5.0,22.2,82.0,1016.3,4.7,3,25.0,0.0,0.1
2024-05-15,06:00:00,6.0,23.3,70.8,1011.1,3.0,7,0.0,3.5,6.6
2024-05-15,07:00:00,7.0,21.9,62.6,1008.2,2.3,6,147.7,22.6,0.4
2024-05-15,08:00:00,8.0,26.7,35.8,1004.7,9.1,0,546.3,47.7,0.5
2024-05-15,09:00:00,9.0,22.1,41.0,1008.3,2.9,5,512.6,60.0,0.8
2024-05-15,10:00:00,10.0,30.7,28.4,1011.7,3.0,7,522.7,75.8,0.5
2024-05-15,11:00:00,11.0,30.6,21.1,1017.9,7.9,2,904.5,88.3,0.4
2024-05-15,12:00:00,12.0,31.9,30.4,1013.2,1.8,8,587.2,89.8,7.5
2024-05-15,13:00:00,13.0,32.9,15.7,1013.6,4.7,1,915.2,86.2,0.1
2024-05-15,14:00:00,14.0,30.0,31.8,1013.0,6.3,5,674.4,74.4,0.1
2024-05-15,15:00:00,15.0,28.1,16.3,1019.4,2.7,0,782.9,66.5,0.2
2024-05-15,16:00:00,16.0,23.4,31.5,1015.5,7.1,1,486.0,40.0,0.4
2024-05-15,17:00:00,17.0,21.9,66.4,1012.9,6.2,4,191.3,25.9,1.9
2024-05-15,18:00:00,18.0,25.6,73.8,1010.0,4.0,0,0.0,0.2,1.0
2024-05-15,19:00:00,19.0,24.2,81.4,1006.7,1.6,null,0.0,0.0,0.4
2024-05-15,20:00:00,20.0,17.3,85.7,1021.3,10.0,0,8.6,0.0,0.1
2024-05-15,21:00:00,21.0,16.5,62.9,1017.0,4.9,8,11.9,0.0,3.9
2024-05-15,22:00:00,22.0,12.4,79.4,1012.0,4.2,2,0.0,0.0,1.8
2024-05-15,23:00:00,23.0,17.8,88.0,1022.0,7.7,1,0.0,0.0,0.1
2024-05-16,00:00:00,0.0,16.0,91.7,1013.0,3.6,0,0.0,0.0,1.6
2024-05-16,01:00:00,1.0,20.1,64.0,1008.9,4.5,8,5.4,0.0,7.9
2024-05-16,02:00:00,2.0,12.4,89.0,1019.1,7.3,3,21.8,0.0,1.1
2024-05-16,03:00:00,3.0,15.2,72.4,1006.6,3.4,0,0.0,0.0,0.9
2024-05-16,04:00:00,4.0,18.7,83.6,1011.0,6.2,0,21.6,0.0,1.1
2024-05-16,05:00:00,5.0,9999.0,74.0,1007.0,2.5,6,0.0,0.0,0.4
2024-05-16,06:00:00,6.0,21.4,83.4,1009.0,5.6,1,18.0,0.0,0.1
2024-05-16,07:00:00,7.0,21.5,64.4,1014.0,4.1,6,169.2,20.2,1.0
2024-05-16,08:00:00,8.0,28.6,43.0,1014.7,1.9,6,329.4,44.5,0.9
2024-05-16,09:00:00,9.0,29.8,43.4,1007.5,1.7,8,419.8,60.9,2.3
2024-05-16,10:00:00,10.0,26.2,39.2,1022.0,3.8,6,634.4,79.0,8.7
2024-05-16,11:00:00,11.0,33.8,10.0,1002.6,5.6,0,979.2,90.0,0.3
2024-05-16,12:00:00,12.0,33.5,24.2,1013.6,4.8,7,632.1,89.0,2.1
2024-05-16,13:00:00,13.0,30.1,25.8,1013.8,7.2,7,600.5,87.7,0.1
2024-05-16,14:00:00,14.0,29.2,18.3,1014.3,3.4,3,772.0,76.5,0.9
2024-05-16,15:00:00,15.0,29.3,43.0,1017.4,7.0,7,400.4,63.3,5.9
2024-05-16,16:00:00,16.0,23.4,55.3,997.8,0.8,99999.0,409.1,49.1,0.0
2024-05-16,17:00:00,17.0,,65.1,1009.1,3.2,7,142.9,18.7,1.1
2024-05-16,18:00:00,18.0,15.5,77.6,1013.8,1.2,4,5.3,0.0,0.9
2024-05-16,19:00:00,19.0,22.6,76.8,1021.5,8.3,3,0.0,0.0,0.6
2024-05-16,20:00:00,20.0,13.3,85.3,1010.1,3.9,5,0.0,0.0,2.3
2024-05-16,21:00:00,21.0,20.9,82.4,1012.0,2.9,1,20.8,0.0,0.1
2024-05-16,22:00:00,22.0,14.1,73.1,1016.6,4.0,1,51.2,0.0,0.2
2024-05-16,23:00:00,23.0,13.6,77.5,1007.0,4.3,1,19.0,0.0,0.2
2024-05-17,00:00:00,0.0,12.1,85.1,1013.1,7.1,8,21.5,0.0,1.8
2024-05-17,01:00:00,1.0,13.4,75.4,1012.5,4.4,2,0.0,0.0,0.0
2024-05-17,02:00:00,99999.0,19.3,74.8,1010.0,3.6,3,0.0,0.0,0.0
2024-05-17,03:00:00,,8.9,87.5,1015.5,9.6,7,0.0,0.0,1.3
2024-05-17,04:00:00,4.0,21.8,73.9,1023.8,10.0,3,0.0,0.0,0.9
2024-05-17,05:00:00,5.0,20.9,80.7,1013.9,0.8,6,0.0,0.0,1.1
2024-05-17,06:00:00,6.0,18.4,65.5,1001.8,5.6,4,20.4,0.0,0.3
2024-05-17,07:00:00,7.0,20.8,71.3,1008.6,3.3,8,181.6,27.7,1.4
2024-05-17,08:00:00,8.0,31.0,44.7,1020.4,5.3,3,440.6,47.0,0.0
2024-05-17,09:00:00,9.0,24.8,34.7,1011.8,5.0,2,691.1,67.5,0.1
2024-05-17,10:00:00,10.0,25.5,26.4,1007.1,3.0,1,898.9,72.5,0.2
2024-05-17,11:00:00,11.0,33.1,10.0,1016.8,11.3,0,1004.8,88.9,0.2
2024-05-17,12:00:00,12.0,31.0,16.5,1009.8,3.2,5,703.5,90.0,0.2
2024-05-17,13:00:00,13.0,26.9,10.3,1013.2,5.0,1,956.4,84.5,2.9
2024-05-17,14:00:00,14.0,N/A,49.9,1007.3,6.7,7,538.4,73.4,1.1
2024-05-17,15:00:00,15.0,24.6,45.8,1010.9,1.8,5,498.3,63.2,0.2
2024-05-17,16:00:00,16.0,29.3,38.3,1012.8,2.8,4,441.0,45.1,0.3
2024-05-17,17:00:00,17.0,27.3,54.7,1012.5,2.2,1,308.3,21.5,0.2
2024-05-17,18:00:00,18.0,23.6,81.5,1014.9,6.3,6,4.5,0.0,3.6
2024-05-17,19:00:00,19.0,21.0,77.7,1014.0,6.5,1,0.0,0.0,0.1
2024-05-17,20:00:00,20.0,23.3,76.0,1007.9,2.5,4,12.2,0.0,0.0
2024-05-17,21:00:00,21.0,16.3,74.4,1021.4,0.2,1,0.0,0.0,0.3
2024-05-17,22:00:00,22.0,11.5,74.6,1012.2,3.6,1,28.6,0.0,0.3
2024-05-17,23:00:00,23.0,15.6,82.1,1006.2,5.4,6,0.0,0.0,1.4
2024-05-18,00:00:00,0.0,20.3,81.6,1001.9,4.9,8,18.2,0.0,1.8
2024-05-18,01:00:00,1.0,11.2,78.8,1013.4,3.7,4,22.5,0.0,0.1
2024-05-18,02:00:00,2.0,14.0,76.0,1008.4,2.8,6,13.4,0.0,1.5
2024-05-18,03:00:00,3.0,17.6,82.8,1015.9,3.9,3,44.6,0.0,0.1
2024-05-18,04:00:00,4.0,17.8,76.0,1013.2,0.5,1,4.5,0.0,0.2
2024-05-18,05:00:00,5.0,17.0,82.2,1032.7,1.2,2,0.0,0.0,0.2
2024-05-18,06:00:00,6.0,25.4,81.6,1006.7,1.9,1,0.0,1.5,0.1
2024-05-18,07:00:00,7.0,31.0,55.4,1018.3,4.9,4,153.4,20.9,1.5
2024-05-18,08:00:00,8.0,26.6,52.1,1007.6,2.3,5,390.8,47.4,0.2
2024-05-18,09:00:00,9.0,24.9,24.0,1017.2,3.6,6,479.6,59.3,0.6
2024-05-18,10:00:00,10.0,24.3,23.9,1020.1,4.9,2,795.1,78.2,0.7
2024-05-18,11:00:00,11.0,30.5,25.8,1011.3,6.9,ERR,819.7,80.8,0.2
2024-05-18,12:00:00,12.0,33.3,35.1,1009.4,4.4,7,639.1,87.2,2.4
2024-05-18,13:00:00,13.0,31.2,27.2,1012.2,2.0,3,822.9,81.7,0.7
2024-05-18,14:00:00,14.0,28.9,36.9,1009.3,9.3,6,633.8,79.6,1.2
2024-05-18,15:00:00,15.0,,33.7,1021.1,1.3,5,588.4,64.7,N/A
2024-05-18,16:00:00,16.0,22.7,44.5,1012.0,3.2,N/A,319.9,52.3,0.8
2024-05-18,17:00:00,17.0,26.6,58.3,1015.2,8.4,0,293.7,23.9,0.5
2024-05-18,18:00:00,18.0,24.7,80.7,1015.3,4.8,2,11.0,null,1.5
2024-05-18,19:00:00,19.0,15.3,66.3,1017.5,5.2,5,0.0,0.0,1.0
2024-05-18,20:00:00,20.0,22.8,81.4,1010.7,2.8,2,0.0,0.0,0.8
2024-05-18,21:00:00,21.0,---,80.3,1016.8,1.2,6,0.0,0.0,1.3
2024-05-18,22:00:00,22.0,19.3,76.3,1019.5,3.2,8,0.0,0.0,1.8
2024-05-18,23:00:00,23.0,10.2,83.6,1012.2,3.5,2,27.3,0.0,0.9
2024-05-19,00:00:00,0.0,9.9,79.8,1006.3,2.6,0,0.0,0.0,0.0
2024-05-19,01:00:00,1.0,13.8,78.1,1019.8,2.3,5,0.0,ERR,1.1
2024-05-19,02:00:00,2.0,16.6,69.8,1013.9,3.2,0,0.0,0.0,0.7
2024-05-19,03:00:00,3.0,21.7,80.9,1013.0,5.1,0,11.7,0.0,9999.0
2024-05-19,04:00:00,4.0,20.1,68.5,1016.4,9.2,7,0.0,0.0,5.5
2024-05-19,05:00:00,5.0,19.2,73.8,1020.1,5.6,8,0.0,0.0,1.5
2024-05-19,06:00:00,6.0,18.9,82.8,1011.9,6.3,1,3.2,0.0,0.6
2024-05-19,07:00:00,7.0,27.8,67.7,1019.3,2.9,8,114.0,20.5,2.0
2024-05-19,08:00:00,8.0,23.1,65.9,1013.4,1.5,4,387.9,43.5,1.0
2024-05-19,09:00:00,9.0,32.5,49.9,1016.1,2.8,7,451.7,58.0,2.9
2024-05-19,10:00:00,10.0,28.1,43.9,1010.0,3.5,6,580.0,77.2,0.8
2024-05-19,11:00:00,11.0,34.5,37.5,1011.7,5.5,6,-659.7,87.7,10.9
2024-05-19,12:00:00,12.0,32.0,12.4,1018.4,,3,916.1,87.0,1.0
2024-05-19,13:00:00,13.0,29.3,10.0,1003.2,6.6,1,965.4,90.0,0.1
2024-05-19,14:00:00,14.0,27.4,16.6,1016.5,2.6,4,756.7,76.2,0.2
2024-05-19,15:00:00,15.0,26.6,19.7,1014.9,6.8,2,686.1,60.4,0.7
2024-05-19,16:00:00,16.0,27.3,68.9,1021.3,3.5,8,255.7,47.5,2.8
2024-05-19,17:00:00,17.0,24.3,60.6,1018.0,2.0,5,182.5,23.5,0.0
2024-05-19,18:00:00,18.0,20.2,86.1,1013.9,3.8,0,0.0,4.0,0.1
2024-05-19,19:00:00,19.0,19.4,66.3,1006.6,4.5,2,15.9,0.0,0.9
2024-05-19,20:00:00,20.0,18.2,75.9,1010.1,6.1,3,33.1,0.0,1.5
2024-05-19,21:00:00,21.0,10.0,92.1,1011.9,3.1,8,0.0,0.0,2.7
2024-05-19,22:00:00,22.0,16.4,82.2,1020.5,1.8,5,0.0,0.0,0.7
2024-05-19,23:00:00,23.0,11.3,83.4,-1017.0,1.4,3,9.0,0.0,0.4
2024-05-20,00:00:00,0.0,10.5,77.2,1009.0,1.5,0,0.0,0.0,0.2
2024-05-20,01:00:00,1.0,9.2,75.0,1015.0,9.2,7,0.0,0.0,2.5
2024-05-20,02:00:00,2.0,9.7,81.2,1010.7,9.3,1,7.8,0.0,0.4
2024-05-20,03:00:00,3.0,12.3,70.3,1009.8,10.0,7,30.8,0.0,1.6
2024-05-20,04:00:00,4.0,15.9,78.1,1016.1,2.8,5,18.5,0.0,0.4
2024-05-20,05:00:00,5.0,25.8,84.4,1012.3,2.1,7,10.7,0.0,4.1
2024-05-20,06:00:00,6.0,20.4,68.7,1007.2,10.7,5,0.0,7.3,0.4
2024-05-20,07:00:00,7.0,24.6,70.9,1017.1,11.5,4,178.6,24.8,0.4
2024-05-20,08:00:00,8.0,27.2,57.0,1013.8,1.2,4,417.5,44.0,1.0
2024-05-20,09:00:00,9.0,28.1,43.9,1011.2,6.0,7,459.1,66.9,0.9
2024-05-20,10:00:00,10.0,28.7,37.9,1020.5,2.7,6,581.3,78.4,1.1
2024-05-20,11:00:00,11.0,26.1,33.8,1018.3,8.1,7,593.5,85.4,2.2
2024-05-20,12:00:00,12.0,34.4,28.8,1013.6,1.3,7,651.7,88.0,8.0
2024-05-20,13:00:00,13.0,35.1,37.3,1004.4,7.7,6,655.2,88.6,5.4
2024-05-20,14:00:00,14.0,23.9,25.7,1018.6,0.2,1,868.9,77.1,0.3
2024-05-20,15:00:00,15.0,24.6,54.5,1010.6,4.2,8,393.3,64.1,2.6
2024-05-20,16:00:00,16.0,25.2,58.2,1012.2,3.0,6,360.9,38.0,3.7
2024-05-20,17:00:00,17.0,21.2,66.8,1011.5,3.6,5,202.2,23.0,0.8
