fecha,hora,hora_numerica,temperatura,humedad,presion_atmosferica,velocidad_viento,nubosidad,radiacion_solar,angulo_zenital,precipitacion
2024-04-09,04:00:00,4.0,15.1,85.9,1012.6,9.7,0,0.6,0.0,99999.0
2024-04-09,05:00:00,5.0,17.1,75.3,1008.9,8.0,0,21.0,0.0,1.0
2024-04-09,06:00:00,6.0,23.0,90.8,1018.9,4.4,3,0.0,0.0,0.1
2024-04-09,07:00:00,7.0,23.9,57.0,1011.1,4.7,4,162.4,23.6,0.2
2024-04-09,08:00:00,8.0,26.1,60.0,9999.0,6.2,6,159.2,48.1,0.2
2024-04-09,09:00:00,9.0,25.4,49.3,1008.3,2.9,3,352.8,61.8,0.8
2024-04-09,10:00:00,10.0,28.2,41.9,1003.0,4.3,0,618.6,77.7,0.5
2024-04-09,11:00:00,11.0,27.0,57.7,1009.7,8.0,6,314.1,84.1,0.3
2024-04-09,12:00:00,12.0,32.7,25.9,1008.5,1.1,1,633.4,90.0,0.3
2024-04-09,13:00:00,13.0,32.8,21.4,1016.5,8.1,1,581.7,87.4,1.2
2024-04-09,14:00:00,14.0,23.4,53.1,1015.9,5.8,7,230.7,76.0,0.1
2024-04-09,15:00:00,15.0,24.9,43.0,1014.1,6.2,4,308.1,64.9,0.6
2024-04-09,16:00:00,16.0,21.5,64.3,1017.7,1.1,1,318.0,44.9,0.5
2024-04-09,17:00:00,,22.1,60.5,1007.1,2.1,4,141.6,24.8,0.6
2024-04-09,18:00:00,18.0,21.7,83.6,1014.6,8.5,7,5.6,0.0,0.6
2024-04-09,19:00:00,19.0,15.6,84.7,1005.8,1.6,5,0.0,0.0,0.0
2024-04-09,20:00:00,20.0,99999.0,88.9,1010.6,5.0,2,15.9,0.0,0.5
2024-04-09,21:00:00,21.0,13.3,75.3,1014.7,6.3,7,0.0,0.0,3.1
2024-04-09,22:00:00,22.0,15.7,83.5,1010.3,2.4,8,0.0,0.0,3.5
2024-04-09,23:00:00,23.0,14.5,81.0,1021.2,5.5,4,8.7,0.0,1.1
2024-04-10,00:00:00,0.0,11.8,80.6,1011.3,1.1,1,28.3,0.0,1.5
2024-04-10,01:00:00,1.0,14.8,80.4,1017.0,-4.1,1,0.2,0.0,0.1
2024-04-10,02:00:00,2.0,13.4,86.2,1011.7,3.0,6,23.1,0.0,8.7
2024-04-10,03:00:00,3.0,15.5,N/A,1013.7,5.1,0,11.6,0.0,0.1
2024-04-10,04:00:00,4.0,23.0,77.3,1011.2,7.7,1,11.9,0.0,0.2
2024-04-10,05:00:00,5.0,24.0,74.1,1013.9,1.6,3,0.0,0.0,0.5
2024-04-10,06:00:00,6.0,18.1,73.6,1021.6,3.8,0,20.5,0.0,0.2
2024-04-10,07:00:00,7.0,26.6,67.0,1020.7,3.6,3,154.4,21.7,0.2
2024-04-10,08:00:00,8.0,28.4,61.8,1010.6,3.0,4,247.2,46.3,0.7
2024-04-10,09:00:00,9.0,24.2,66.2,1011.9,4.0,8,162.4,65.9,3.4
2024-04-10,10:00:00,10.0,31.4,25.0,1013.3,7.6,0,603.8,75.1,0.4
2024-04-10,11:00:00,11.0,34.3,42.3,1016.2,10.2,4,448.9,85.0,0.2
2024-04-10,12:00:00,12.0,26.6,33.4,1022.3,0.2,1,591.0,90.0,0.6
2024-04-10,13:00:00,13.0,27.0,62.2,1019.4,5.9,8,---,88.8,3.1
2024-04-10,14:00:00,14.0,32.0,73.4,1011.7,4.9,5,334.2,76.8,1.1
2024-04-10,15:00:00,15.0,28.5,54.2,1015.0,12.5,1,385.4,63.3,0.5
2024-04-10,16:00:00,16.0,27.7,66.4,1014.1,1.3,2,306.0,46.0,0.4
2024-04-10,17:00:00,17.0,25.1,61.8,1010.0,6.6,7,153.7,19.8,0.4
2024-04-10,18:00:00,18.0,23.2,76.2,1018.1,8.7,0,30.2,4.9,0.3
2024-04-10,19:00:00,19.0,16.0,89.8,1000.4,8.2,2,4.1,0.0,0.2
2024-04-10,20:00:00,20.0,21.1,66.0,1018.0,4.5,0,0.0,0.0,0.1
2024-04-10,21:00:00,21.0,19.9,77.2,1015.1,3.0,7,0.0,0.0,0.5
2024-04-10,22:00:00,22.0,14.4,85.4,1004.0,5.1,0,3.8,0.0,0.3
2024-04-10,23:00:00,23.0,14.1,78.6,1007.8,2.9,4,24.2,0.0,0.3
2024-04-11,00:00:00,0.0,9.4,77.6,1002.7,3.5,3,0.0,0.0,0.2
2024-04-11,01:00:00,1.0,15.8,71.9,1021.5,3.7,6,64.1,0.0,1.9
2024-04-11,02:00:00,2.0,16.8,82.5,1008.0,2.8,4,0.0,0.0,0.4
2024-04-11,03:00:00,3.0,16.2,67.2,1017.6,3.1,7,5.6,0.0,3.2
2024-04-11,04:00:00,4.0,21.4,79.5,1017.7,0.3,0,1.8,0.0,0.2
2024-04-11,05:00:00,5.0,18.9,85.1,1012.4,2.8,4,0.2,0.0,0.5
2024-04-11,06:00:00,6.0,23.7,75.0,1009.7,3.9,3,0.0,5.6,0.3
2024-04-11,07:00:00,7.0,21.0,56.3,1015.6,2.0,2,149.2,23.6,0.7
2024-04-11,08:00:00,8.0,25.9,58.5,1014.1,6.6,4,218.9,40.2,0.4
2024-04-11,09:00:00,9.0,27.1,46.9,1017.7,4.3,2,434.2,67.0,0.2
2024-04-11,10:00:00,10.0,29.6,47.6,1007.1,6.4,7,298.4,77.1,2.6
2024-04-11,11:00:00,11.0,28.6,40.7,1018.1,1.7,2,539.5,83.8,0.6
2024-04-11,12:00:00,12.0,29.6,35.1,1019.7,6.8,0,635.7,90.0,0.2
2024-04-11,13:00:00,13.0,32.2,68.7,1011.7,9.5,8,243.3,90.0,3.9
2024-04-11,14:00:00,14.0,27.6,60.9,1008.2,3.1,8,218.1,82.2,2.1
2024-04-11,15:00:00,15.0,22.8,59.7,1010.6,2.7,5,289.8,60.7,0.2
2024-04-11,16:00:00,16.0,31.2,47.8,1009.8,5.1,0,351.7,44.6,0.7
2024-04-11,17:00:00,17.0,28.2,65.3,1012.1,5.0,7,111.6,22.4,2.4
2024-04-11,18:00:00,18.0,18.1,83.8,1009.3,1.5,1,20.8,0.0,1.1
2024-04-11,19:00:00,19.0,22.0,75.6,1015.3,8.5,8,13.3,0.0,8.8
2024-04-11,20:00:00,20.0,16.5,85.4,1016.2,3.9,7,18.8,0.0,2.7
2024-04-11,21:00:00,21.0,17.1,79.1,1011.2,6.1,2,6.3,0.0,0.4
2024-04-11,22:00:00,22.0,16.0,71.0,1003.2,3.2,4,0.0,0.0,0.2
2024-04-11,23:00:00,23.0,13.6,73.0,1015.2,2.6,8,36.3,0.0,2.3
2024-04-12,00:00:00,0.0,11.6,100.0,1005.6,1.5,0,2.6,0.0,0.6
2024-04-12,01:00:00,1.0,12.2,80.5,1014.2,2.7,null,0.0,0.0,7.0
2024-04-12,02:00:00,2.0,12.3,68.4,1013.4,12.3,3,0.0,0.0,0.5
2024-04-12,03:00:00,3.0,13.8,71.8,1011.4,5.2,3,0.0,0.0,0.9
2024-04-12,04:00:00,4.0,17.8,74.0,1016.2,6.5,3,0.0,0.0,0.2
2024-04-12,05:00:00,5.0,17.8,71.4,1014.8,9.5,8,16.7,0.0,0.8
2024-04-12,06:00:00,6.0,24.0,69.0,1014.9,1.2,5,0.0,0.0,0.7
2024-04-12,07:00:00,7.0,28.5,81.7,1017.1,1.9,7,97.4,21.4,2.0
2024-04-12,08:00:00,8.0,24.3,63.7,1010.9,8.6,3,289.5,45.7,0.5
2024-04-12,09:00:00,9.0,28.4,46.2,1010.9,4.5,2,,59.7,0.9
2024-04-12,10:00:00,10.0,30.4,30.6,1018.4,5.0,0,609.0,78.8,3.3
2024-04-12,11:00:00,11.0,31.1,51.0,1016.2,3.6,6,351.2,82.4,4.2
2024-04-12,12:00:00,12.0,30.2,55.8,1010.7,6.7,3,515.7,87.0,1.4
2024-04-12,13:00:00,13.0,32.0,49.3,1003.0,4.2,7,288.0,88.9,0.8
2024-04-12,14:00:00,14.0,30.4,29.1,1015.0,6.8,2,512.8,76.6,0.7
2024-04-12,15:00:00,15.0,23.9,52.5,1015.4,12.0,0,460.2,64.3,1.2
2024-04-12,16:00:00,16.0,28.6,69.1,1006.9,5.1,4,231.5,44.8,0.4
2024-04-12,17:00:00,17.0,26.7,79.0,1008.8,4.3,1,144.5,28.0,0.5
2024-04-12,18:00:00,18.0,19.7,74.3,1011.0,3.2,2,29.3,0.4,1.8
2024-04-12,19:00:00,19.0,20.0,75.1,1015.3,2.1,5,17.9,0.0,0.1
2024-04-12,20:00:00,20.0,20.0,91.5,1025.4,5.2,2,53.4,0.0,0.2
2024-04-12,21:00:00,21.0,15.7,85.1,1018.6,1.1,2,0.0,0.0,0.7
2024-04-12,22:00:00,22.0,18.3,78.8,1005.5,9.4,5,0.0,0.0,0.2
2024-04-12,23:00:00,23.0,21.4,82.5,1010.8,5.1,4,1.4,0.0,0.3
2024-04-13,00:00:00,0.0,11.6,78.0,1012.5,9.5,8,0.0,0.0,4.3
2024-04-13,01:00:00,1.0,10.1,83.5,1015.5,2.6,0,13.4,0.0,0.4
2024-04-13,02:00:00,2.0,16.0,82.5,1008.9,9.1,2,0.0,0.0,0.5
2024-04-13,03:00:00,3.0,18.5,,1015.9,4.9,2,0.0,0.0,0.0
2024-04-13,04:00:00,4.0,17.3,70.1,1010.4,6.6,5,27.2,0.0,0.1
2024-04-13,05:00:00,5.0,24.3,80.6,1015.9,2.0,7,0.0,0.0,1.3
2024-04-13,06:00:00,6.0,18.0,69.4,1013.4,4.1,2,13.6,0.0,0.8
2024-04-13,07:00:00,7.0,26.1,83.1,1023.2,4.5,2,9999.0,21.6,0.0
2024-04-13,08:00:00,8.0,24.2,59.2,1017.9,3.4,5,228.3,45.2,0.2
2024-04-13,09:00:00,9.0,32.8,45.8,1019.6,2.5,7,242.0,63.6,9.2
2024-04-13,10:00:00,10.0,34.9,76.5,1007.7,8.0,5,303.1,78.7,0.4
2024-04-13,11:00:00,11.0,27.4,35.5,1010.3,1.3,2,556.9,85.5,0.3
2024-04-13,12:00:00,12.0,28.4,42.0,1014.6,1.9,3,null,85.6,0.7
2024-04-13,13:00:00,13.0,32.3,21.1,1006.8,2.9,0,610.3,90.0,0.0
2024-04-13,14:00:00,14.0,27.8,58.3,1018.2,8.4,7,269.7,73.8,3.0
2024-04-13,15:00:00,15.0,27.5,66.2,1013.7,4.5,3,359.1,66.1,1.1
2024-04-13,16:00:00,16.0,26.1,71.0,1018.5,3.3,5,177.7,44.1,0.2
2024-04-13,17:00:00,17.0,18.3,56.9,1015.4,3.5,2,134.4,23.9,0.2
2024-04-13,18:00:00,18.0,22.0,72.3,1013.2,7.0,5,0.0,2.0,0.0
2024-04-13,19:00:00,19.0,17.9,87.0,null,0.7,8,0.0,0.0,6.3
2024-04-13,20:00:00,20.0,16.5,84.8,1009.2,0.4,8,4.6,0.0,5.9
2024-04-13,21:00:00,21.0,20.7,73.3,1008.9,0.9,2,24.5,0.0,0.1
2024-04-13,22:00:00,22.0,11.3,84.8,1017.4,3.9,2,-999.0,0.0,0.5
2024-04-13,23:00:00,23.0,16.7,68.6,1016.3,4.6,3,null,0.0,0.2
2024-04-14,00:00:00,0.0,13.2,70.6,1019.2,4.9,6,0.0,0.0,2.9
2024-04-14,01:00:00,1.0,13.4,60.8,1010.3,5.8,2,3.8,0.0,0.1
2024-04-14,02:00:00,2.0,17.4,83.7,1018.6,2.1,7,52.7,0.0,0.4
2024-04-14,03:00:00,3.0,17.4,78.9,1012.1,2.6,7,0.0,0.0,4.9
2024-04-14,04:00:00,4.0,19.7,79.1,1015.9,2.5,5,0.0,0.0,0.4
2024-04-14,05:00:00,5.0,22.8,51.5,1019.5,1.8,3,32.0,0.0,0.3
2024-04-14,06:00:00,6.0,21.0,77.9,9999.0,2.5,4,5.5,0.0,0.9
2024-04-14,07:00:00,7.0,22.2,72.6,1018.4,4.9,1,151.8,24.6,0.4
2024-04-14,08:00:00,8.0,22.7,49.3,1014.0,3.2,5,182.0,44.1,0.1
2024-04-14,09:00:00,9.0,25.2,50.1,1015.8,6.2,2,415.3,58.5,0.5
2024-04-14,10:00:00,10.0,37.8,48.6,1019.2,4.3,5,367.5,77.8,0.4
2024-04-14,11:00:00,11.0,33.5,40.3,1016.5,2.3,4,463.7,85.6,0.0
2024-04-14,12:00:00,12.0,25.9,46.6,1011.0,3.9,1,616.2,90.0,0.4
2024-04-14,13:00:00,13.0,25.8,55.7,1016.1,4.7,4,451.8,80.9,0.0
2024-04-14,14:00:00,14.0,30.4,75.9,1019.5,7.4,4,398.5,75.5,0.6
2024-04-14,15:00:00,15.0,29.3,53.5,1022.1,6.9,8,194.5,60.1,0.9
2024-04-14,16:00:00,16.0,27.6,71.7,1013.3,3.6,7,127.2,47.4,3.3
2024-04-14,17:00:00,17.0,23.3,83.6,1007.4,5.1,6,96.2,23.9,1.3
2024-04-14,18:00:00,18.0,21.6,68.6,1004.1,2.8,2,65.9,2.2,0.2
2024-04-14,19:00:00,19.0,20.9,92.3,1017.0,5.0,3,0.0,0.0,0.3
2024-04-14,20:00:00,20.0,18.3,82.4,1005.3,8.2,5,0.0,0.0,0.0
2024-04-14,21:00:00,21.0,9.7,68.1,1014.6,4.9,2,0.0,0.0,2.2
2024-04-14,22:00:00,22.0,14.4,70.4,1018.4,2.8,8,0.0,0.0,2.6
2024-04-14,23:00:00,23.0,11.7,76.8,1012.2,5.1,7,0.0,0.0,5.8
2024-04-15,00:00:00,0.0,14.5,79.4,1005.5,8.0,5,7.8,0.0,N/A
2024-04-15,01:00:00,1.0,23.2,87.9,1006.7,1.7,3,0.0,0.0,0.2
2024-04-15,02:00:00,2.0,16.2,77.7,1008.4,4.0,6,26.4,0.0,1.2
2024-04-15,03:00:00,3.0,15.4,90.0,,3.0,2,0.0,0.0,0.9
2024-04-15,04:00:00,4.0,20.8,79.6,1019.0,2.4,7,0.0,0.0,0.1
2024-04-15,05:00:00,5.0,21.4,78.7,1013.1,3.4,null,0.0,0.0,0.5
2024-04-15,06:00:00,6.0,23.3,75.7,1023.8,3.4,2,0.0,5.4,0.0
2024-04-15,07:00:00,7.0,25.9,78.8,1018.2,2.2,4,94.4,23.6,0.8
2024-04-15,08:00:00,8.0,32.2,60.6,1014.5,3.5,4,237.2,50.0,0.8
2024-04-15,09:00:00,9.0,24.3,42.7,1012.6,5.0,1,436.7,61.4,0.2
2024-04-15,10:00:00,10.0,30.3,62.6,1010.5,0.7,7,239.7,,10.6
2024-04-15,11:00:00,11.0,26.9,43.3,1013.7,11.6,4,449.4,82.8,0.8
2024-04-15,12:00:00,12.0,31.7,46.1,1015.7,2.8,6,379.7,90.0,11.4
2024-04-15,13:00:00,13.0,27.0,62.4,1014.6,4.9,6,359.5,85.8,1.4
2024-04-15,14:00:00,14.0,27.7,46.5,1010.5,2.7,4,434.0,77.0,0.4
2024-04-15,15:00:00,15.0,26.8,80.9,1007.8,3.4,7,197.4,65.8,1.4
2024-04-15,16:00:00,16.0,28.9,73.7,1022.3,4.4,8,127.2,47.4,10.0
2024-04-15,17:00:00,17.0,26.8,58.7,1016.2,4.8,3,181.9,24.2,0.9
2024-04-15,18:00:00,18.0,18.3,70.5,1014.8,6.2,3,ERR,5.4,0.1
2024-04-15,19:00:00,19.0,20.1,69.0,1015.5,6.4,7,0.0,0.0,0.9
2024-04-15,20:00:00,20.0,15.9,85.1,1018.5,4.2,0,0.0,0.0,0.2
2024-04-15,21:00:00,21.0,12.6,71.5,1010.7,1.2,3,42.4,0.0,0.3
2024-04-15,22:00:00,22.0,14.4,61.8,1012.4,4.5,5,11.3,0.0,0.8
2024-04-15,23:00:00,23.0,13.3,67.8,1009.2,3.9,3,0.0,0.0,0.3
2024-04-16,00:00:00,0.0,21.3,69.8,1013.0,2.3,5,0.0,0.0,0.1
2024-04-16,01:00:00,1.0,15.6,82.6,1009.6,0.4,4,5.7,0.0,1.1
2024-04-16,02:00:00,2.0,10.9,80.7,1008.0,2.9,8,6.0,0.0,0.1
2024-04-16,03:00:00,null,14.6,88.2,1004.9,2.6,8,0.0,0.0,3.6
2024-04-16,04:00:00,4.0,21.1,71.4,1021.3,4.0,3,0.0,0.0,0.1
2024-04-16,05:00:00,5.0,26.2,74.5,1011.3,6.1,3,0.0,0.0,0.1
2024-04-16,06:00:00,6.0,17.2,93.5,1015.4,3.7,7,4.2,0.0,6.8
2024-04-16,07:00:00,7.0,18.4,68.6,1013.5,9.3,3,122.5,17.4,0.4
2024-04-16,08:00:00,8.0,31.6,57.5,1015.5,2.3,1,297.8,44.8,0.1
2024-04-16,09:00:00,9.0,28.8,37.6,1003.0,2.3,1,502.9,64.8,0.1
2024-04-16,10:00:00,10.0,26.3,34.1,1010.7,4.8,0,618.7,78.9,0.2
2024-04-16,11:00:00,11.0,31.3,45.2,1018.8,7.9,4,513.0,87.7,0.3
2024-04-16,12:00:00,12.0,22.1,58.2,1022.7,5.3,5,381.5,89.2,0.0
2024-04-16,13:00:00,13.0,29.7,62.8,1011.2,5.3,8,212.9,89.7,3.9
2024-04-16,14:00:00,14.0,29.9,45.1,1011.8,6.6,4,433.5,75.0,0.0
2024-04-16,15:00:00,15.0,30.4,56.8,1018.3,5.3,5,302.2,60.8,0.1
2024-04-16,16:00:00,16.0,23.0,59.8,1015.2,6.1,,186.0,41.0,0.1
2024-04-16,17:00:00,17.0,24.3,63.7,1013.1,7.4,2,184.2,21.3,0.6
2024-04-16,18:00:00,18.0,19.2,81.9,1012.7,0.3,3,0.0,0.0,0.3
2024-04-16,19:00:00,19.0,20.7,84.7,1010.1,7.7,0,30.0,0.0,0.9
2024-04-16,20:00:00,20.0,15.3,73.1,1010.0,2.3,3,0.0,0.0,0.2
2024-04-16,21:00:00,21.0,15.1,79.1,1013.7,8.2,0,0.0,0.0,0.1
2024-04-16,22:00:00,22.0,12.1,73.3,1014.6,2.6,4,0.0,0.0,0.8
2024-04-16,23:00:00,23.0,16.2,74.3,1014.8,3.8,7,34.3,0.0,5.3
2024-04-17,00:00:00,0.0,16.6,88.0,1009.6,-8.7,7,0.0,0.0,0.4
2024-04-17,01:00:00,1.0,13.6,75.0,1019.7,1.5,4,24.3,0.0,0.3
2024-04-17,02:00:00,2.0,15.2,77.3,1004.9,5.9,1,35.0,0.0,0.3
2024-04-17,03:00:00,3.0,12.0,71.5,1015.6,3.4,5,0.0,0.0,0.4
2024-04-17,04:00:00,4.0,17.1,75.4,1010.3,0.6,0,0.0,0.0,0.0
2024-04-17,05:00:00,5.0,19.8,66.7,1008.7,8.9,6,0.0,0.0,1.9
2024-04-17,06:00:00,6.0,29.9,77.7,1011.4,1.6,3,8.8,0.0,0.3
2024-04-17,07:00:00,7.0,20.7,70.7,1005.0,6.2,4,165.1,26.3,0.4
2024-04-17,08:00:00,8.0,30.4,66.1,1014.8,3.3,5,186.6,43.4,0.1
2024-04-17,09:00:00,9.0,30.6,44.5,1021.1,6.6,0,517.5,68.0,0.1
2024-04-17,10:00:00,10.0,29.8,63.4,1009.8,6.0,,230.2,79.0,0.5
2024-04-17,11:00:00,11.0,35.0,29.9,1024.8,5.0,3,486.5,85.2,0.8
2024-04-17,12:00:00,12.0,31.1,49.6,1008.7,8.9,7,296.4,89.3,0.4
2024-04-17,13:00:00,13.0,30.9,27.2,1010.9,1.4,4,458.6,89.1,2.3
2024-04-17,14:00:00,14.0,28.8,53.0,1019.8,6.5,7,295.0,83.0,3.1
2024-04-17,15:00:00,15.0,31.3,32.9,1007.0,5.3,0,535.5,66.1,0.4
2024-04-17,16:00:00,16.0,29.3,68.4,1011.9,2.9,7,112.4,43.7,4.8
2024-04-17,17:00:00,17.0,22.2,87.5,1021.6,4.4,3,158.4,24.8,0.2
2024-04-17,18:00:00,18.0,18.0,85.0,1007.1,5.1,1,12.7,4.8,0.4
2024-04-17,19:00:00,19.0,19.3,90.5,1016.0,5.9,5,14.5,0.0,0.4
2024-04-17,20:00:00,20.0,15.6,86.6,1015.6,2.1,1,3.8,0.0,0.7
2024-04-17,21:00:00,21.0,16.2,77.8,1003.4,1.4,4,23.8,0.0,0.5
2024-04-17,22:00:00,22.0,18.8,77.3,1009.9,1.4,1,29.3,0.0,0.3
2024-04-17,23:00:00,23.0,12.9,88.0,1024.9,2.8,2,0.0,0.0,0.1
2024-04-18,00:00:00,0.0,13.9,82.8,1014.1,1.9,5,0.0,0.0,0.0
2024-04-18,01:00:00,1.0,14.4,78.4,1014.9,4.3,0,0.0,0.0,0.5
2024-04-18,02:00:00,2.0,17.6,91.1,1014.2,3.7,5,0.0,0.0,0.3
2024-04-18,03:00:00,3.0,9.6,85.7,1023.2,7.8,2,0.0,0.0,1.7
2024-04-18,04:00:00,4.0,16.2,68.4,1008.1,5.7,6,4.7,0.0,2.2
2024-04-18,05:00:00,5.0,20.6,77.4,1009.6,2.2,1,0.0,0.0,0.0
2024-04-18,06:00:00,6.0,25.6,76.6,1012.4,0.9,5,16.8,3.6,0.1
2024-04-18,07:00:00,7.0,22.6,70.0,1015.8,5.6,7,74.1,22.3,0.7
2024-04-18,08:00:00,8.0,20.4,49.9,1013.8,7.1,0,387.8,44.4,0.1
2024-04-18,09:00:00,9.0,29.5,61.4,1013.9,5.6,8,170.8,61.6,1.6
2024-04-18,10:00:00,10.0,27.0,35.0,1010.2,5.1,4,414.1,81.6,0.2
2024-04-18,11:00:00,11.0,26.2,,1016.0,2.5,4,457.0,N/A,3.8
2024-04-18,12:00:00,12.0,28.1,39.2,1003.5,4.0,4,482.2,86.7,1.7
2024-04-18,13:00:00,13.0,29.2,46.1,1010.3,5.8,5,404.1,90.0,0.2
2024-04-18,14:00:00,14.0,27.1,26.6,1008.9,2.1,1,593.9,88.3,0.8
2024-04-18,15:00:00,15.0,21.0,48.1,1007.5,3.9,5,336.6,58.2,0.1
2024-04-18,16:00:00,16.0,28.7,55.2,1004.1,1.6,3,287.8,46.0,0.0
2024-04-18,17:00:00,17.0,27.9,79.5,1014.2,4.3,7,81.4,18.7,0.3
2024-04-18,18:00:00,18.0,24.0,84.7,1015.1,4.6,8,12.2,0.0,12.7
2024-04-18,19:00:00,19.0,16.5,88.0,1015.2,4.3,8,0.0,0.0,0.4
2024-04-18,20:00:00,20.0,17.4,71.7,1017.7,3.9,7,0.7,0.0,3.5
2024-04-18,21:00:00,21.0,16.3,78.3,1018.6,4.7,2,0.0,0.0,0.9
2024-04-18,22:00:00,22.0,16.9,88.4,1002.8,13.2,3,20.9,0.0,1.0
2024-04-18,23:00:00,23.0,16.3,66.0,1016.2,4.9,0,0.0,0.0,0.2
2024-04-19,00:00:00,0.0,11.8,77.8,1013.9,6.0,8,0.0,0.0,1.6
2024-04-19,01:00:00,1.0,14.5,80.7,1013.9,2.1,4,25.7,0.0,0.2
2024-04-19,02:00:00,2.0,16.4,66.4,1012.4,4.3,5,0.0,0.0,0.3
2024-04-19,03:00:00,3.0,20.7,80.7,1010.2,0.3,2,22.9,0.0,0.0
2024-04-19,04:00:00,4.0,20.1,91.3,1015.6,0.7,7,0.0,0.0,2.6
2024-04-19,05:00:00,5.0,22.3,85.3,1008.1,3.0,6,41.9,0.0,6.1
2024-04-19,06:00:00,6.0,22.3,76.9,1018.5,3.9,0,0.0,1.3,0.8
2024-04-19,07:00:00,7.0,28.3,73.6,1010.5,4.6,4,141.4,24.4,0.1
2024-04-19,08:00:00,8.0,27.2,55.0,1002.8,7.7,8,121.9,49.0,0.6
2024-04-19,09:00:00,9.0,25.1,60.3,1013.6,6.2,5,291.3,66.7,0.1
2024-04-19,10:00:00,10.0,33.1,56.8,1007.1,2.8,7,238.2,76.4,2.5
2024-04-19,11:00:00,11.0,31.8,25.3,1007.0,5.9,0,733.8,83.5,0.3
2024-04-19,12:00:00,12.0,28.7,50.9,1016.4,4.4,6,,84.9,0.6
2024-04-19,13:00:00,13.0,28.3,39.5,1017.7,6.3,2,602.2,86.3,1.5
2024-04-19,14:00:00,14.0,29.8,51.0,1012.5,3.5,8,202.0,77.3,7.1
2024-04-19,15:00:00,15.0,29.0,45.2,1002.9,1.4,5,349.1,64.8,1.2
2024-04-19,16:00:00,16.0,26.6,58.0,1015.7,4.9,4,254.0,40.1,0.0
2024-04-19,17:00:00,17.0,25.0,56.5,1011.4,4.5,7,101.8,23.7,0.7
2024-04-19,18:00:00,18.0,27.1,78.0,1019.9,9.3,7,9999.0,1.6,6.0
2024-04-19,19:00:00,19.0,23.1,84.7,1022.8,1.9,2,0.0,0.0,0.3
2024-04-19,20:00:00,20.0,18.6,88.9,1005.5,5.2,1,24.8,0.0,0.2
2024-04-19,21:00:00,21.0,19.2,---,1025.4,3.9,1,11.3,0.0,0.6
2024-04-19,22:00:00,22.0,12.0,96.5,1005.2,3.3,4,0.0,0.0,0.4
2024-04-19,23:00:00,23.0,15.5,79.3,1010.3,6.5,6,10.8,0.0,0.4
2024-04-20,00:00:00,0.0,19.4,67.8,1018.1,6.6,7,20.4,0.0,2.1
2024-04-20,01:00:00,1.0,13.6,79.4,1009.4,5.7,7,16.5,0.0,10.2
2024-04-20,02:00:00,2.0,12.5,79.6,1008.9,1.3,7,0.0,0.0,5.6
2024-04-20,03:00:00,3.0,14.4,84.8,1004.5,3.1,2,0.0,0.0,0.1
2024-04-20,04:00:00,4.0,14.7,81.5,1006.3,0.9,1,18.3,0.0,0.5
2024-04-20,05:00:00,5.0,17.6,81.3,1008.9,3.1,3,0.0,0.0,0.0
2024-04-20,06:00:00,6.0,20.9,86.5,1016.9,5.1,0,0.0,-0.0,0.3
2024-04-20,07:00:00,7.0,19.9,64.1,1021.4,4.2,2,171.7,20.4,0.6
2024-04-20,08:00:00,8.0,26.0,74.3,1009.2,5.6,8,107.5,50.2,6.0
2024-04-20,09:00:00,9.0,30.4,60.6,1011.0,4.4,6,262.6,60.8,4.1
2024-04-20,10:00:00,10.0,26.2,54.2,1008.0,4.5,6,357.7,80.3,4.0
2024-04-20,11:00:00,11.0,34.3,28.6,1005.4,4.2,0,683.6,85.4,1.4
2024-04-20,12:00:00,12.0,31.5,41.8,1005.4,3.2,6,354.2,,4.8
2024-04-20,13:00:00,13.0,32.8,50.8,1006.6,3.7,6,334.9,85.0,8.9
2024-04-20,14:00:00,14.0,27.0,44.0,1012.7,1.5,3,470.1,76.9,
2024-04-20,15:00:00,15.0,30.2,51.7,1009.9,6.9,6,276.7,64.8,22.9
2024-04-20,16:00:00,16.0,22.7,57.4,1011.1,7.7,7,148.8,46.8,6.2
2024-04-20,17:00:00,17.0,26.7,59.2,1015.0,6.2,2,200.0,25.9,0.2
2024-04-20,18:00:00,18.0,22.5,73.7,1012.5,4.6,1,11.4,0.1,0.4
2024-04-20,19:00:00,19.0,21.6,67.8,1007.2,4.5,6,0.0,0.0,1.8
2024-04-20,20:00:00,20.0,14.5,67.8,1017.8,3.9,4,31.7,0.0,0.8
2024-04-20,21:00:00,21.0,13.7,64.2,1002.9,2.4,4,0.0,0.0,0.4
2024-04-20,22:00:00,22.0,16.9,80.8,N/A,3.3,4,21.7,0.0,0.3
2024-04-20,23:00:00,23.0,11.4,89.4,1021.6,11.7,6,0.0,0.0,1.6
2024-04-21,00:00:00,0.0,15.4,80.5,1014.7,1.8,8,0.0,0.0,9.3
2024-04-21,01:00:00,1.0,10.2,77.7,1004.0,4.4,7,15.3,0.0,4.9
2024-04-21,02:00:00,2.0,17.6,68.6,1005.1,7.4,5,0.0,0.0,1.2
2024-04-21,03:00:00,3.0,12.6,63.3,1011.3,3.8,6,4.5,0.0,2.4
2024-04-21,04:00:00,4.0,19.7,78.8,1010.6,4.8,8,0.0,0.0,8.0
2024-04-21,05:00:00,5.0,21.8,82.9,1016.5,6.8,5,7.7,0.0,0.6
2024-04-21,06:00:00,6.0,19.9,72.4,1018.7,4.4,0,0.0,0.0,0.6
